Citizenship,Admission_Status,Outstanding_Loans,Academic_Performance,Field_of_Study,Year_of_Study,Family_Income,Number_of_Dependents,Orphan,Parents_Disability,Eligible
1,1,0,3.392099307727252,Health Sciences,2,735497.2347183266,3,0,0,0
0,1,0,3.238932466079834,STEM,3,71767.7945967142,3,0,0,0
0,1,0,2.6658778008035537,STEM,2,155983.10956233522,2,0,0,0
1,1,0,3.4794802928345048,Health Sciences,2,600947.1082570562,2,0,0,0
1,1,0,3.3800528684857634,Business,2,185394.05452920677,2,0,0,1
1,1,0,4.225693880809462,Health Sciences,4,108866.6427995299,1,0,0,1
0,1,0,2.719883520157814,Humanities,3,490515.0666646731,4,0,0,0
1,1,0,2.5352583032482015,STEM,1,292970.2764987627,5,0,0,1
1,1,0,3.1126040558764396,Humanities,4,170828.79559657915,2,0,0,1
1,1,0,3.561751947577601,Health Sciences,3,455107.6489692198,6,0,0,1
1,1,0,4.471169852914068,STEM,2,139253.81568427949,0,0,1,1
1,1,0,3.3573620089761134,STEM,4,128812.18409787833,2,0,0,1
0,1,1,2.941142748819229,Humanities,4,144774.73813589054,4,0,1,0
0,0,0,3.538416811587318,Humanities,1,560183.4473358633,6,0,0,0
1,1,0,3.8354794860110766,Business,4,235326.85838671852,1,0,0,1
0,1,0,2.9574813065668053,STEM,2,250275.84812553585,2,0,0,0
1,1,1,3.1075699429722405,STEM,2,553977.535035628,2,0,0,0
1,1,0,3.97800528258977,STEM,1,289457.31680435356,1,0,0,1
1,1,0,3.173235018422842,Humanities,1,367316.04300118086,3,1,0,1
1,1,0,2.8611471114844838,Humanities,2,305460.8638884355,3,0,0,1
1,1,0,3.665072281759365,Humanities,2,260003.25659065353,1,0,0,1
1,1,0,3.328103472146429,Business,2,477173.66011022974,4,0,0,1
1,1,0,3.339939938227304,STEM,4,119091.15291516368,5,0,0,1
1,1,0,3.8108943337316408,Business,4,313012.56416462286,7,0,0,1
1,1,0,3.816590388243054,STEM,3,517805.3102848512,3,0,0,0
1,1,0,3.0511028938898144,Business,3,580054.2561691977,5,0,0,0
1,1,0,2.8861326588508307,STEM,4,221990.17722402047,3,0,0,1
1,1,0,3.697796441846912,STEM,2,127968.85416949555,0,1,0,1
1,1,0,3.6572348071845653,STEM,3,166734.2226900815,3,0,0,1
1,1,0,3.0964655184007492,Health Sciences,3,552349.4257741893,4,0,1,1
1,1,0,3.065629316506462,Health Sciences,2,185067.09122191198,2,0,0,1
1,1,0,4.0916301422559265,STEM,2,693187.4487839999,2,1,0,1
1,0,0,3.2378266542789174,Humanities,2,158545.50930138258,3,0,0,0
1,1,0,3.2536366469376725,Humanities,1,211712.36138402493,2,0,0,1
1,1,0,4.120342855542092,Business,4,294604.33465054835,5,0,1,1
1,1,0,3.0571748243660486,Business,4,170794.52736089646,6,0,0,1
1,1,0,3.0116412458263215,Humanities,4,288021.1268705924,2,1,0,1
1,1,0,3.804564246027714,Humanities,3,381991.64386855083,7,0,0,1
1,1,0,4.3696158938059995,Business,2,252534.33511024754,6,0,0,1
1,0,0,4.324680214329301,STEM,2,547283.5154639587,1,0,0,0
1,1,0,3.4887758795798605,STEM,2,173633.21213864183,3,0,1,1
1,1,1,4.094962802742582,Business,3,358262.22055085684,1,0,0,0
1,1,1,3.0331361252586726,STEM,1,489417.170937582,8,1,0,0
1,0,0,3.0531351395904576,Health Sciences,2,208559.54900570758,4,0,0,0
1,1,0,3.577954385020414,STEM,1,966845.2069997798,3,0,0,0
1,1,0,3.6214995215322423,STEM,1,352545.74536590785,0,0,0,1
1,1,0,3.6822490438747404,STEM,3,372410.5995221807,3,0,0,1
1,1,0,3.414720058513885,Business,4,214743.83273892343,1,0,0,1
1,1,1,3.6455011477072214,STEM,2,207204.96769454092,1,0,0,0
1,1,0,3.2728239290674224,STEM,3,330055.8598057435,2,0,0,1
1,1,0,3.1812893755140625,STEM,2,134843.53382927523,3,0,0,1
1,1,0,3.575713411577721,STEM,2,199541.3441884982,2,0,0,1
1,1,0,3.51313297800371,Health Sciences,1,610701.4149388263,1,0,0,0
1,1,0,3.310839701390406,Health Sciences,3,322944.9759828041,6,1,0,1
1,1,0,3.8197347756048354,STEM,3,128610.9659363755,1,0,0,1
1,1,0,4.257765109726166,Business,3,386506.9820440902,6,0,0,1
1,1,0,3.9049808279689913,Business,2,153021.59195371263,4,0,0,1
1,1,0,3.6869594694748606,Health Sciences,4,181474.0364245972,1,0,0,1
1,1,0,3.028756678849393,Humanities,4,221793.8915527608,4,0,0,1
1,1,1,3.385221275797821,Business,4,284895.14010955463,8,0,0,0
1,1,0,3.969933945489225,Business,2,463888.1354118671,2,0,0,1
1,0,0,3.3677605293999844,Health Sciences,4,295260.28024445043,6,0,0,0
1,0,0,3.4803414948218556,STEM,2,230092.1130082334,3,0,0,0
1,1,1,3.6978858830146586,Business,2,114342.4768681164,1,0,0,0
1,0,0,4.106626756520191,STEM,4,295277.06538678263,2,0,0,0
1,1,0,3.2202974859882905,Health Sciences,2,396265.7905078654,2,0,1,1
1,1,0,3.9756262096172716,Business,1,176461.29535303396,2,1,0,1
1,1,0,3.772019704117267,Business,4,384803.39951138996,1,0,0,1
1,0,0,3.20599390051294,Humanities,4,195194.6827627507,3,0,0,0
1,1,0,2.32794730950214,Health Sciences,4,247824.03290765517,2,0,0,0
1,1,0,2.753156426906296,STEM,1,363733.7294638464,4,0,0,1
1,1,0,3.591436748586687,Health Sciences,3,148111.5514902539,4,0,0,1
1,1,1,3.7481819207038836,STEM,3,123616.8106503835,5,0,0,0
1,1,0,4.441757023020505,STEM,4,288781.7187974951,2,0,0,1
1,1,0,3.7593674586971058,STEM,2,421944.3853865132,3,1,1,1
1,1,0,3.299755976030531,Humanities,1,401640.35476152995,4,0,1,1
1,1,0,2.408158414650675,Health Sciences,1,317690.1324724445,7,0,1,0
1,1,0,3.8210171981608507,Humanities,3,181404.30461651663,2,0,0,1
1,0,1,3.1482924292035657,STEM,4,94763.46551314858,2,0,0,0
1,1,0,3.7735616417926874,Humanities,3,278314.9577892787,3,0,0,1
1,0,0,2.8220039856762082,Humanities,2,271945.979343594,3,1,0,0
1,1,0,3.841979149094438,Humanities,4,149230.22449820788,4,0,0,1
1,1,0,4.382147975741558,Humanities,3,186714.49080935703,0,0,0,1
1,1,0,3.8471844512543276,Humanities,4,156921.81012791087,4,0,0,1
1,1,0,3.3709709500725396,STEM,4,77010.10105703113,4,0,0,1
1,1,0,3.459839342624447,Business,4,277410.696365103,1,0,0,1
1,1,0,4.241761211454786,STEM,3,127117.53555114772,1,0,0,1
1,1,0,3.752032513332063,Health Sciences,4,135327.24622120507,2,1,0,1
1,1,0,3.842817097228409,STEM,1,171932.41167443336,2,0,0,1
1,1,0,2.9885485368525035,STEM,4,86440.97727003052,6,0,0,1
1,1,0,2.7389918709840457,Humanities,3,201569.39314727625,3,0,0,1
1,1,0,3.7515999382459633,STEM,4,133268.50414215773,3,0,0,1
1,1,1,2.8634807465011862,STEM,3,216233.3839288567,3,0,0,0
1,0,0,2.7932141649520434,Health Sciences,1,269919.80754850945,2,0,0,0
1,1,0,2.7303829075115953,STEM,3,226896.04317120858,4,0,0,1
1,1,0,4.418366823614804,STEM,3,153389.7942999842,5,0,0,1
1,1,0,3.134246356304268,Health Sciences,3,259462.05596167548,3,0,0,1
0,1,0,3.1812272370398498,STEM,2,140244.5425680916,4,0,0,0
1,1,1,3.8784696525448763,Business,4,226847.62029024208,1,0,0,0
1,1,0,3.290981861560344,Business,3,345455.6559892969,1,0,0,1
1,1,1,2.8195035683927703,Health Sciences,4,248772.20198850377,4,0,0,0
1,1,0,4.657146832961622,Health Sciences,4,324087.78346161457,1,0,1,1
1,1,0,3.9595994175111366,STEM,4,549656.8400681756,3,0,0,0
1,1,0,3.8189293098014323,STEM,4,231536.701747514,2,0,0,1
1,1,1,3.128101415579118,Health Sciences,2,271813.4415949962,7,0,0,0
1,1,0,3.7268319035612425,Health Sciences,3,490770.6659080033,2,0,0,1
1,1,0,3.0470516033269783,Business,4,195641.6045265302,2,0,0,1
0,1,0,3.234780748038565,STEM,3,445610.62274714455,3,0,1,0
1,1,0,3.6275376710399363,Health Sciences,1,207202.7441724584,2,1,0,1
1,1,0,3.103966103080801,STEM,2,143389.23325898265,5,0,0,1
1,1,0,4.1565286853277685,STEM,1,108928.80795919518,2,0,0,1
1,1,1,3.8066867015914374,Humanities,3,684280.424632548,4,0,0,0
1,1,0,3.7322084093856818,Humanities,1,227158.35556235054,2,0,0,1
1,1,0,2.844594945919522,STEM,3,83013.7247923207,2,0,0,1
1,1,0,3.8307669345943336,Business,4,282194.86953575007,5,0,0,1
1,1,0,3.2510454655125915,STEM,1,328245.94388048485,3,0,0,1
1,1,0,3.7053293198918724,Health Sciences,1,556171.8411313388,3,0,0,0
1,1,0,3.264601643900049,Health Sciences,1,94957.19367563014,2,1,0,1
1,1,1,3.0361829070346884,Health Sciences,4,446844.57601647504,2,0,0,0
1,1,0,4.003164439302319,STEM,1,243421.28151196335,4,0,0,1
1,1,0,3.0678280899229255,Humanities,1,175628.68342605387,4,0,0,1
1,0,0,3.3100239358216306,STEM,2,331345.0874751819,3,1,0,0
1,1,1,2.484832248844147,STEM,2,330863.71430539235,8,0,0,0
1,1,1,4.195159372803344,STEM,4,280573.58180885285,2,0,0,0
1,1,0,3.4857935833717137,Health Sciences,1,347887.2679706704,1,0,0,1
0,1,0,3.978583210175762,Business,3,215791.84483893463,1,0,0,0
1,1,0,3.4633540022488187,STEM,2,216399.56991215295,3,0,0,1
1,0,0,2.56522554504681,Humanities,1,294134.4568394891,0,0,1,0
1,0,0,4.0962063805214095,STEM,1,302368.7645172124,2,0,0,0
1,1,0,3.5679534381333364,Business,1,313780.5221272636,2,1,0,1
1,1,0,3.094895786907659,Health Sciences,3,158581.74824523562,6,1,0,1
1,1,0,4.52916002128851,STEM,4,242706.26358217522,6,0,0,1
1,1,0,3.196234848707646,STEM,2,245402.48122174092,1,0,0,1
1,1,0,3.083162112252576,Health Sciences,1,380410.324753794,1,0,0,1
1,1,0,2.307524173026366,STEM,3,502941.5251038363,2,0,0,0
1,1,0,3.634524049210696,Humanities,4,513242.7256266452,3,0,0,0
1,1,0,3.554848639467882,STEM,4,403763.48965307995,2,0,0,1
1,1,0,3.438821188145005,Business,1,304000.7289836218,3,0,0,1
1,1,0,4.502066783011548,STEM,3,55747.921678868624,4,0,0,1
1,1,0,3.2205407290957644,Health Sciences,1,181809.56521526643,2,0,0,1
1,1,0,3.958219643849035,Health Sciences,1,190537.46734905668,6,1,0,1
1,1,1,2.8446121065500725,Health Sciences,3,305840.38859765755,3,0,0,0
1,1,0,3.930799256636449,Humanities,2,236884.22675254437,2,0,0,1
1,1,0,2.72692590825741,STEM,1,401138.47669390374,2,0,0,1
1,1,0,3.505541559630858,STEM,1,113415.70898822972,3,0,0,1
1,1,1,3.6129729135559514,Health Sciences,3,182891.75840224617,2,0,0,0
1,1,0,2.898502470336132,Health Sciences,4,175068.9773450124,4,0,0,1
1,1,0,3.4011168872965065,Health Sciences,3,151674.88477547967,5,0,0,1
1,1,0,3.1096516738238975,STEM,3,393326.9979613952,5,0,0,1
1,1,0,3.628921479096113,STEM,3,547859.4500695012,2,0,0,0
1,1,1,3.7392257517990033,Business,4,314516.4806307859,3,0,1,0
1,1,0,3.7117329473266407,Business,3,199219.061935273,3,0,0,1
1,1,0,3.1203983511621205,Health Sciences,1,293752.7460286067,2,0,0,1
1,1,0,3.8147195795595192,Business,4,291708.4803331294,2,0,0,1
1,0,1,3.172302058972903,STEM,1,204065.98273779987,6,0,0,0
0,1,0,3.3007362320814253,Health Sciences,4,257871.5013275116,5,0,0,0
1,1,0,4.627444464682577,STEM,1,617472.6215236103,2,1,0,1
1,1,0,3.380922157184426,Humanities,4,289720.2163457694,2,0,0,1
1,1,0,2.7015934942531143,STEM,2,356832.69143838726,1,0,0,1
1,1,0,4.316156935293108,Humanities,3,362105.8416006393,2,0,0,1
1,1,1,3.454122566716583,STEM,3,593235.3002725955,3,0,0,0
1,1,1,2.7799249656982283,Humanities,3,351696.8912611713,3,0,0,0
1,1,0,2.215772687579282,Business,3,411251.2430671325,5,0,0,0
1,1,0,3.000171430014891,STEM,1,437260.28426253016,2,0,0,1
1,1,0,3.739390813280608,Business,1,365674.65344758536,2,0,0,1
1,1,0,3.79461083915412,Business,2,93221.16360438809,1,0,1,1
1,1,0,2.9375044474345686,STEM,2,252156.33249674644,0,0,0,1
1,1,0,4.085953389238413,Health Sciences,3,243765.22503623023,2,0,0,1
1,1,0,3.569587444299508,Health Sciences,4,147074.0349787787,3,0,0,1
1,1,0,3.3406859811952088,Humanities,2,359471.2531837009,4,0,0,1
1,1,0,3.048397237952251,STEM,2,228006.3627385394,3,0,0,1
1,1,0,3.5831972476331835,STEM,4,176669.2227204962,2,0,0,1
1,1,0,2.8858297255717784,STEM,2,267610.1938464966,0,0,0,1
1,1,0,3.585958389950036,Humanities,2,200525.52188879088,1,1,0,1
1,1,0,3.2509085006464624,STEM,4,76845.58384098859,4,0,0,1
0,1,0,4.55993634006151,Humanities,1,122368.59884001747,0,1,0,0
1,1,0,3.054696532253893,Health Sciences,2,386099.1535138901,1,0,1,1
1,1,1,3.3805491943172106,Business,2,195304.31491442118,2,0,0,0
1,1,0,3.474914888758448,Humanities,2,223379.06938531552,3,0,0,1
1,1,0,4.246735211058778,Humanities,2,489382.3938459437,1,0,0,1
1,1,0,3.296515252371485,Business,2,520568.5101048418,9,0,0,0
1,1,0,2.4877411628174446,Humanities,1,246244.70614466586,2,0,0,0
1,1,0,3.8196892265116573,STEM,4,319521.5127361538,2,0,0,1
0,1,0,2.3923249306044423,STEM,2,133593.72227131744,3,1,0,0
1,1,0,4.231481088753247,STEM,2,150168.47470990237,3,0,0,1
1,1,1,3.829221863354138,STEM,4,300558.3393566744,2,0,0,0
1,1,0,2.883087427309677,Business,4,227277.10847296412,3,0,0,1
1,1,0,3.560670449349138,Humanities,1,176804.66120033644,2,0,0,1
1,0,0,3.7980686686223066,Humanities,3,294627.78104292543,2,0,0,0
1,1,1,2.970457271005426,STEM,1,514188.43612403126,1,1,0,0
1,1,0,4.247231214110988,STEM,3,210715.99006806526,3,0,0,1
1,1,0,4.287003916166631,STEM,4,287321.8207666023,7,0,0,1
1,1,0,3.137701807538885,STEM,3,324958.2953185524,4,0,0,1
1,1,0,3.6945408483947935,STEM,2,880782.9796937897,1,0,0,0
1,1,0,3.78903341348383,STEM,3,542588.0715563619,5,0,0,0
1,1,0,2.50409906511219,Humanities,3,182688.99141772912,0,0,0,1
1,1,0,3.0092729455786,Humanities,3,265323.37521969026,4,0,0,1
1,1,0,3.560628774960152,STEM,1,164179.81494767993,1,1,0,1
1,1,0,3.1408904928831007,Business,2,378156.8938277838,3,0,0,1
1,1,0,3.8725311248041483,Business,2,692640.9289246631,5,1,0,1
1,1,0,3.08141086607173,Health Sciences,3,200923.18438091883,4,0,0,1
1,1,1,3.209608007289882,STEM,2,99303.48941901475,6,0,0,0
1,1,0,3.6551413179647114,Business,3,349796.74902678776,4,0,0,1
1,1,0,3.8306789080905377,Health Sciences,1,169629.5913176977,3,0,0,1
1,1,0,2.59568047908983,Business,4,238752.42449567272,6,0,1,1
1,1,0,3.4860118568858818,Humanities,1,332774.8032138297,2,1,0,1
1,0,0,4.064382465837836,STEM,4,322019.0617459829,1,0,0,0
1,1,1,3.8952700639827014,STEM,3,274179.4173455055,4,0,0,0
1,1,0,3.638443362605627,Health Sciences,1,268560.56455362204,2,1,0,1
1,1,0,3.665326393431402,Business,1,306083.3080477665,2,0,0,1
1,0,1,3.2020891830311045,Health Sciences,4,296688.39112329675,6,0,0,0
1,1,0,3.493531178016037,Business,1,244025.28581692663,5,0,0,1
1,1,0,3.581257083933502,Humanities,1,462984.95620138757,3,0,0,1
1,1,0,4.230513894913071,Humanities,4,138942.7682280924,1,0,0,1
1,1,0,3.798237520806179,Business,2,280256.481215645,1,0,0,1
1,1,0,3.7354221102040674,STEM,2,110244.83389740692,3,0,0,1
1,0,0,3.094022736214094,Humanities,4,220820.76387645322,7,0,0,0
1,1,0,3.532336599718701,Health Sciences,2,169220.07486201506,2,0,0,1
1,1,0,3.187508330042165,STEM,2,279077.7660297425,5,1,0,1
1,0,0,3.3237283527320893,Health Sciences,2,223464.77578896788,3,0,0,0
1,1,0,3.791016062821674,STEM,4,1420474.0095774068,2,0,0,0
1,0,0,3.794883742538209,Humanities,2,345365.4271548962,3,0,0,0
1,1,0,3.3181883994619046,STEM,1,249069.81612269257,1,0,0,1
1,1,1,3.387442638130524,STEM,1,381611.59879012936,5,0,0,0
1,1,1,3.295786730558897,Humanities,2,439475.246498569,4,1,0,0
1,1,1,3.452474726138253,STEM,1,322439.028381811,3,0,0,0
1,0,0,3.5352147672343675,STEM,2,347385.9859478572,1,0,0,0
1,1,0,3.3486614210736994,Business,4,888775.9883595775,5,0,0,0
1,1,0,3.534771115893542,STEM,1,205525.79339760944,3,0,0,1
1,1,0,4.168570424169756,Business,3,94169.26170338436,1,0,0,1
1,0,0,3.2158683799561225,Health Sciences,4,110387.89516548354,1,0,0,0
1,1,0,3.7879020977874536,Humanities,3,629442.2529377997,6,0,0,0
1,1,1,3.9542953031675996,Humanities,3,472900.31384521286,4,1,0,0
1,1,0,3.833105891815265,STEM,2,169407.99476198538,2,0,0,1
1,1,1,3.080296597525789,Business,3,584364.9812864203,2,0,0,0
1,1,0,3.885450874154026,Business,1,129542.51441657172,7,0,0,1
1,1,0,3.716987381234706,Business,2,111694.38725847672,1,0,0,1
1,1,0,4.095278843417898,Health Sciences,2,197491.8697205033,4,0,0,1
1,1,0,3.8638692692962566,STEM,3,311855.3691972804,3,0,0,1
1,1,0,3.4519275502238083,Humanities,4,588611.0962132487,6,0,0,0
1,0,1,4.016553371469353,STEM,3,269406.84237392916,2,0,0,0
0,1,0,2.8693502549676255,Business,1,201623.28501999495,1,0,0,0
1,1,0,3.239939006033498,Health Sciences,2,117680.31241062941,1,0,0,1
1,1,0,3.659633890195844,Business,4,475079.0802537483,5,0,0,1
1,1,0,2.654830154688017,Health Sciences,2,502511.9030220506,4,0,0,0
1,1,0,3.6492399582341757,Health Sciences,3,305132.3316858412,2,0,0,1
1,1,0,3.3153018133030554,STEM,1,313721.0003111381,4,0,0,1
1,1,0,3.273539259404322,STEM,3,244825.5740652661,3,0,0,1
1,1,0,2.955769702831873,Health Sciences,3,442554.0001150075,2,0,0,1
1,1,0,3.5669880637026066,Business,1,178296.08429961224,3,0,0,1
1,1,0,3.433467760108128,Business,3,372339.2827711586,6,0,0,1
1,0,0,3.226971999697019,STEM,1,138062.46399622862,1,0,1,0
1,1,0,4.05680624951792,Humanities,2,131485.0909725482,5,0,0,1
1,1,0,3.97006854196724,STEM,2,348928.98652313824,3,0,0,1
1,1,0,3.4135257977853897,Humanities,1,373093.1182731035,3,0,0,1
0,1,0,3.8620721700195517,Humanities,2,247242.02989154874,7,0,0,0
1,1,0,2.882893980021258,Humanities,3,541769.2153703899,6,0,0,0
1,1,0,3.255214916862039,Health Sciences,4,126823.44737128957,3,0,0,1
1,1,0,2.230948324357821,STEM,1,145939.75549114717,4,0,0,0
1,1,1,3.600230847200659,Business,1,330788.61485015403,5,0,0,0
1,1,0,3.087615632052117,Humanities,2,261936.1828298842,5,0,0,1
1,1,0,3.427139269856592,Humanities,4,245279.02161384362,3,1,0,1
1,1,0,4.078819723615696,Humanities,4,174088.56975652158,5,0,0,1
1,1,0,3.104249626379403,STEM,3,317458.7349294301,1,0,0,1
1,1,0,4.086129426119062,STEM,2,383494.4723334311,1,1,0,1
1,1,0,3.050317787186661,STEM,2,238729.73484046076,6,0,0,1
1,0,0,3.608791004662062,Humanities,4,328700.61712739716,4,0,0,0
1,1,0,3.4557082564486543,Business,3,361758.6093918202,2,0,0,1
1,1,0,3.921689808222016,Humanities,1,355919.91962480155,2,0,0,1
1,1,0,3.477086671868499,Health Sciences,3,679904.4016752238,4,0,0,0
1,1,0,2.983242348221407,Health Sciences,1,590531.387273401,2,0,0,0
1,1,0,4.332116553099242,STEM,3,232088.1467844468,3,1,0,1
1,1,1,4.4496582567640655,Business,1,338079.64838776964,3,0,0,0
1,1,0,2.8933982754959278,STEM,4,155254.76150134022,3,0,0,1
1,1,0,3.8671148011674865,STEM,4,405284.09933973,4,0,0,1
1,1,0,3.4274527212067856,STEM,2,157434.5755494279,3,0,0,1
1,1,0,3.136292311485604,Business,3,205453.05566167462,1,0,0,1
1,1,0,2.8528891386010446,Humanities,4,176459.33632395018,0,1,0,1
1,1,0,3.950354765405347,Business,3,95012.26126620726,4,0,0,1
1,1,0,3.9066183033021065,Business,1,130147.68925547638,4,0,0,1
1,1,0,3.840914444674395,STEM,2,346372.16575540067,0,0,0,1
1,1,0,3.851905348719624,Business,4,392538.73679114674,1,0,0,1
1,1,0,2.7782888812141078,Health Sciences,3,692167.5696548368,4,0,0,0
1,0,0,3.4789307883870766,STEM,3,230887.48964095677,2,0,0,0
1,0,0,3.226258932344428,STEM,3,110620.00742451569,6,0,0,0
1,1,0,3.9119141075798787,Business,3,191379.32859219096,3,0,0,1
1,1,0,3.1059686394594994,Health Sciences,1,362941.5255405512,3,0,0,1
0,1,0,4.524346247236208,Health Sciences,1,503240.3737314609,5,0,0,0
1,1,1,3.66491108039636,STEM,2,96883.72974221193,4,0,0,0
1,1,0,4.188529070527705,Humanities,1,73240.86556693792,6,0,0,1
1,1,0,2.842065902435276,Business,3,304819.53753507085,3,0,0,1
1,0,1,3.2562579808417205,STEM,4,913156.5798156012,2,0,0,0
1,1,0,2.44669991962632,Humanities,1,210332.69033962436,1,0,0,0
1,1,0,3.168269633607113,Health Sciences,4,203488.59149580688,4,0,0,1
1,1,0,4.043978797459997,Humanities,2,362815.6515130132,1,0,1,1
1,1,1,3.6603577194108223,STEM,1,303910.6553029877,2,1,0,0
1,0,1,4.2819550482460045,Business,1,145276.4633214342,4,0,0,0
1,1,1,4.090847264533005,Humanities,3,360182.50429288857,3,0,0,0
1,1,0,4.205178370242227,Health Sciences,1,172631.24140533074,6,0,0,1
1,1,1,3.1892581017742083,STEM,3,509924.88979201467,2,0,0,0
1,1,0,2.7326328104982966,Business,3,181841.6242908682,1,0,0,1
1,1,0,3.07512402190966,STEM,2,288087.9859715834,1,0,0,1
1,1,0,2.6361108589454223,Health Sciences,1,258186.56111413392,3,0,0,1
1,1,0,3.0229782537326555,Health Sciences,4,585318.2736413677,5,0,0,0
1,1,0,2.5451998260772255,STEM,4,377345.02860529156,7,0,0,1
1,1,0,3.275215423595634,STEM,4,222105.62739861308,2,0,0,1
0,1,0,3.894486477389629,STEM,2,320362.41878063924,8,0,0,0
1,1,0,4.7219756058168745,Business,1,179888.6781653385,3,1,0,1
1,1,0,3.5501961517103506,STEM,2,246904.83116030027,2,0,0,1
1,1,0,3.9810787262208347,STEM,3,427577.63641158445,6,0,0,1
1,1,0,4.463674867495928,STEM,3,173324.58876998245,3,0,0,1
1,1,0,3.9867308334910327,STEM,3,345337.0347110894,6,0,0,1
1,0,1,3.7023675594899212,STEM,2,447249.95311789744,1,0,1,0
0,1,0,3.0933626013879376,Humanities,2,227092.94840032686,6,0,0,0
1,1,0,3.381964816486466,Humanities,3,295988.7663659863,1,0,0,1
1,1,0,4.098558613852804,Humanities,4,281233.1828952721,4,1,0,1
1,1,0,3.6461798125697933,STEM,1,219146.93647307117,2,1,0,1
1,1,0,3.2291582132829344,Business,4,205084.52494071273,1,0,0,1
1,1,0,2.807493735370282,Business,3,481439.46415750537,1,0,0,1
1,1,0,3.465282252018474,Health Sciences,3,230444.98576335103,1,0,0,1
1,1,0,3.097626610292572,STEM,1,166677.46230045424,2,0,0,1
1,1,0,4.064340836196275,Health Sciences,4,329923.77935598395,0,1,1,1
1,1,1,2.855688220813833,Health Sciences,2,293251.54252537154,5,0,0,0
1,1,0,4.283162526579583,Business,4,410199.8916766118,4,0,0,1
0,1,0,3.0825028439219113,STEM,4,127284.31195898846,2,1,0,0
1,1,0,3.7682697677177988,STEM,4,359492.05281966395,1,0,0,1
1,0,0,3.1778829145691905,STEM,1,84107.7952599619,6,0,0,0
1,1,0,3.2960429363828845,STEM,4,471761.45294807624,2,0,0,1
1,1,1,2.299703185285688,STEM,3,604665.0892909205,0,0,0,0
1,1,0,3.844628775992368,Health Sciences,1,85639.67837867342,4,0,0,1
1,0,0,3.1085923793354784,Health Sciences,2,602637.8130138398,7,0,0,0
1,1,1,3.7937898496669455,STEM,2,268882.48478963587,2,0,0,0
1,1,0,3.3454050595329816,Business,4,243061.48221390176,1,0,0,1
1,1,0,3.3457441232198373,STEM,3,215513.19820814262,3,0,0,1
1,1,0,2.2610360253524346,STEM,3,139050.74806656266,3,0,0,0
1,1,0,4.654957594827137,STEM,2,297948.7568849942,1,0,0,1
1,1,0,3.0779546592330984,Business,2,171478.22579151593,3,0,0,1
1,1,0,4.237568611805703,STEM,3,264897.42640342866,2,1,0,1
1,1,0,4.439870592859682,Humanities,4,326429.4164125711,1,0,0,1
1,1,0,3.234022948857204,STEM,4,423763.0439141867,2,0,1,1
1,1,1,3.0974288007660915,Business,2,278843.80838306725,3,0,0,0
1,1,0,3.5316428161707827,Humanities,4,210046.4452975088,3,0,0,1
1,1,0,3.50329492119349,STEM,2,265376.1741931229,4,0,0,1
1,1,0,2.732822559858413,STEM,2,186948.9219419433,3,0,0,1
1,1,1,2.9308144725421323,Humanities,3,155123.45173053967,1,0,0,0
1,1,0,4.047823693080352,STEM,2,625670.9351944489,2,0,0,0
1,1,0,3.2855170157019384,STEM,2,319671.06556057977,2,0,0,1
1,1,0,3.851133164676339,Business,3,288413.2061796176,3,0,0,1
1,1,0,3.634370058081706,Business,4,438210.13297985005,3,0,0,1
1,1,0,3.6604461281074947,Humanities,4,449692.5854206717,5,0,0,1
